frame,player_id,team,x,y
418,132,1,1071,332
419,17,2,1212,580
419,22,2,1241,709
419,11,1,511,620
419,187,1,1239,508
419,107,2,344,640
419,190,2,761,562
419,4,2,361,368
419,103,2,614,442
419,121,1,1003,537
419,5,2,840,690
419,8,1,967,472
419,131,1,1485,501
419,184,2,900,568
419,127,1,1383,549
419,157,2,1432,528
419,180,2,868,280
419,101,1,688,421
419,78,2,331,532
419,3,2,360,546
419,132,1,1075,328
419,189,1,960,454
420,17,2,1215,582
420,22,2,1244,709
420,190,2,762,562
420,121,1,1004,538
420,107,2,347,639
420,187,1,1240,507
420,131,1,1486,501
420,5,2,841,689
420,127,1,1387,552
420,103,2,617,442
420,11,1,517,621
420,8,1,972,470
420,184,2,899,567
420,180,2,869,280
420,157,2,1429,529
420,78,2,334,530
420,101,1,691,422
420,3,2,363,546
420,132,1,1076,330
420,4,2,363,367
421,22,2,1243,708
421,17,2,1216,586
421,107,2,349,638
421,190,2,765,563
421,5,2,841,690
421,187,1,1241,506
421,11,1,524,621
421,121,1,1005,538
421,131,1,1487,501
421,103,2,618,442
421,127,1,1386,554
421,184,2,899,567
421,132,1,1078,331
421,78,2,334,530
421,180,2,869,281
421,157,2,1427,529
421,8,1,982,470
421,101,1,693,420
421,3,2,365,545
422,107,2,352,639
422,11,1,531,619
422,22,2,1245,705
422,17,2,1218,587
422,5,2,842,691
422,187,1,1243,505
422,121,1,1006,538
422,190,2,768,564
422,131,1,1488,502
422,103,2,620,443
422,184,2,898,567
422,78,2,334,530
422,127,1,1387,558
422,132,1,1080,332
422,180,2,870,281
422,8,1,987,475
422,157,2,1424,529
422,101,1,696,424
422,3,2,370,546
423,107,2,353,640
423,11,1,541,623
423,17,2,1218,589
423,103,2,622,444
423,22,2,1246,703
423,132,1,1085,333
423,187,1,1246,503
423,121,1,1006,537
423,3,2,373,548
423,184,2,899,566
423,78,2,334,531
423,131,1,1492,502
423,190,2,777,564
423,127,1,1392,560
423,5,2,849,692
423,180,2,870,280
423,157,2,1424,529
423,101,1,697,422
423,8,1,994,478
424,107,2,356,640
424,103,2,624,444
424,127,1,1395,563
424,5,2,851,691
424,121,1,1009,537
424,132,1,1088,331
424,78,2,336,532
424,184,2,897,566
424,17,2,1224,591
424,3,2,375,549
424,22,2,1249,704
424,180,2,870,280
424,190,2,782,563
424,131,1,1496,503
424,157,2,1423,527
424,101,1,700,422
424,11,1,550,625
424,187,1,1252,502
424,8,1,997,477
425,103,2,625,444
425,17,2,1226,594
425,132,1,1089,330
425,190,2,785,563
425,5,2,852,690
425,121,1,1011,537
425,127,1,1396,563
425,184,2,895,566
425,22,2,1258,704
425,131,1,1499,504
425,107,2,360,641
425,157,2,1424,525
425,180,2,870,279
425,78,2,337,533
425,3,2,379,549
425,11,1,551,626
425,101,1,702,423
425,8,1,1000,477
425,187,1,1253,502
426,103,2,628,445
426,17,2,1228,595
426,190,2,787,564
426,132,1,1091,330
426,127,1,1399,565
426,121,1,1012,537
426,22,2,1260,704
426,192,2,379,367
426,5,2,855,690
426,131,1,1501,504
426,184,2,894,567
426,11,1,554,627
426,180,2,870,279
426,3,2,383,549
426,157,2,1422,521
426,78,2,338,538
426,101,1,702,423
426,8,1,1004,477
426,107,2,368,630
427,103,2,628,445
427,192,2,381,367
427,190,2,790,565
427,5,2,858,688
427,132,1,1092,330
427,17,2,1228,597
427,11,1,563,625
427,184,2,891,570
427,121,1,1012,537
427,22,2,1262,704
427,131,1,1503,504
427,78,2,339,538
427,180,2,870,280
427,127,1,1398,569
427,3,2,385,549
427,157,2,1421,521
427,101,1,705,425
427,8,1,1006,477
427,107,2,372,642
427,194,1,1254,471
428,192,2,383,368
428,5,2,859,687
428,103,2,629,445
428,190,2,793,565
428,11,1,568,623
428,17,2,1232,600
428,121,1,1012,538
428,131,1,1504,504
428,132,1,1094,331
428,78,2,340,538
428,184,2,891,572
428,22,2,1265,701
428,180,2,871,280
428,127,1,1401,572
428,3,2,387,548
428,101,1,710,423
428,157,2,1420,523
428,8,1,1009,476
428,107,2,373,642
428,194,1,1254,465
429,192,2,384,368
429,11,1,571,623
429,190,2,795,564
429,107,2,375,643
429,131,1,1505,506
429,103,2,629,446
429,17,2,1239,601
429,121,1,1011,538
429,5,2,864,688
429,22,2,1268,699
429,132,1,1096,332
429,78,2,338,538
429,180,2,872,280
429,3,2,387,548
429,184,2,889,574
429,127,1,1406,573
429,101,1,716,423
429,157,2,1421,524
429,8,1,1013,477
429,187,1,1259,505
430,11,1,574,623
430,107,2,375,642
430,192,2,384,368
430,22,2,1273,698
430,121,1,1011,538
430,103,2,629,446
430,5,2,866,688
430,17,2,1240,602
430,131,1,1504,506
430,190,2,798,566
430,127,1,1422,575
430,180,2,872,282
430,3,2,388,548
430,101,1,718,423
430,157,2,1420,526
430,78,2,335,538
430,8,1,1015,478
430,187,1,1258,506
430,184,2,888,576
430,132,1,1099,333
431,11,1,580,623
431,107,2,378,642
431,192,2,385,368
431,121,1,1009,539
431,17,2,1244,604
431,22,2,1276,697
431,103,2,628,449
431,127,1,1426,577
431,5,2,872,689
431,187,1,1258,508
431,101,1,718,423
431,3,2,389,548
431,131,1,1505,508
431,180,2,871,281
431,157,2,1415,530
431,8,1,1019,479
431,78,2,336,538
431,184,2,884,575
431,190,2,806,567
431,132,1,1106,332
432,107,2,378,642
432,11,1,584,623
432,192,2,385,370
432,5,2,871,689
432,121,1,1009,539
432,17,2,1245,604
432,22,2,1284,696
432,103,2,629,449
432,187,1,1257,508
432,180,2,870,283
432,101,1,718,425
432,3,2,388,548
432,157,2,1412,532
432,131,1,1509,510
432,127,1,1427,580
432,78,2,337,538
432,184,2,883,577
432,8,1,1022,482
432,132,1,1106,334
432,190,2,809,568
433,5,2,872,690
433,17,2,1246,602
433,121,1,1008,540
433,192,2,386,369
433,107,2,377,643
433,103,2,629,450
433,11,1,586,624
433,22,2,1287,696
433,127,1,1429,579
433,101,1,719,425
433,180,2,869,282
433,3,2,388,550
433,187,1,1256,508
433,78,2,336,537
433,184,2,883,576
433,131,1,1511,510
433,157,2,1408,533
433,132,1,1106,335
433,190,2,809,567
433,8,1,1025,481
434,5,2,875,690
434,192,2,386,368
434,17,2,1249,602
434,107,2,380,645
434,121,1,1007,539
434,103,2,631,450
434,131,1,1516,512
434,22,2,1288,696
434,11,1,597,627
434,101,1,720,426
434,3,2,389,550
434,127,1,1433,580
434,180,2,869,283
434,187,1,1254,508
434,78,2,336,538
434,190,2,810,566
434,157,2,1408,532
434,132,1,1106,335
434,184,2,883,576
435,5,2,876,691
435,192,2,386,368
435,101,1,721,425
435,121,1,1007,539
435,3,2,390,552
435,11,1,594,630
435,107,2,384,646
435,22,2,1294,697
435,103,2,632,450
435,131,1,1517,512
435,17,2,1253,602
435,180,2,867,283
435,187,1,1254,507
435,127,1,1438,583
435,78,2,335,539
435,190,2,813,566
435,184,2,883,577
435,157,2,1406,532
435,132,1,1106,330
436,5,2,876,692
436,192,2,385,369
436,103,2,631,450
436,101,1,721,425
436,11,1,602,629
436,22,2,1296,697
436,107,2,388,646
436,3,2,392,552
436,17,2,1263,604
436,121,1,1006,538
436,190,2,815,566
436,132,1,1098,333
436,127,1,1444,586
436,187,1,1256,508
436,180,2,865,284
436,131,1,1517,511
436,78,2,334,540
436,184,2,884,576
436,157,2,1400,531
437,192,2,385,369
437,103,2,630,449
437,17,2,1270,604
437,11,1,606,630
437,22,2,1300,696
437,5,2,878,693
437,132,1,1098,334
437,101,1,719,428
437,127,1,1455,589
437,107,2,389,646
437,3,2,392,551
437,187,1,1257,507
437,190,2,816,567
437,121,1,1006,538
437,180,2,863,284
437,157,2,1399,532
437,131,1,1515,511
437,78,2,333,541
437,184,2,884,577
438,192,2,384,371
438,17,2,1274,605
438,187,1,1260,508
438,103,2,629,450
438,132,1,1098,334
438,107,2,388,646
438,157,2,1394,534
438,11,1,609,628
438,3,2,391,552
438,101,1,723,429
438,127,1,1461,590
438,22,2,1312,698
438,180,2,863,284
438,131,1,1514,510
438,190,2,816,567
438,121,1,1004,538
438,78,2,332,541
438,5,2,887,693
438,184,2,883,578
438,8,1,1034,482
439,192,2,383,371
439,107,2,387,646
439,127,1,1463,592
439,17,2,1275,607
439,103,2,627,450
439,157,2,1392,534
439,132,1,1097,335
439,11,1,608,629
439,3,2,389,553
439,187,1,1262,506
439,101,1,723,430
439,8,1,1036,484
439,190,2,822,569
439,131,1,1514,510
439,5,2,890,693
439,180,2,862,284
439,22,2,1320,698
439,184,2,881,579
439,78,2,330,543
439,121,1,1003,539
440,127,1,1465,595
440,3,2,388,554
440,107,2,386,645
440,17,2,1276,607
440,11,1,609,630
440,157,2,1391,535
440,192,2,382,372
440,187,1,1263,506
440,5,2,889,694
440,190,2,823,569
440,131,1,1514,511
440,101,1,724,429
440,184,2,878,581
440,22,2,1319,696
440,103,2,624,450
440,132,1,1099,336
440,180,2,862,285
440,78,2,328,541
440,8,1,1038,484
440,121,1,1002,541
441,3,2,387,556
441,11,1,611,630
441,107,2,386,646
441,78,2,326,542
441,5,2,890,692
441,157,2,1387,535
441,187,1,1262,505
441,101,1,722,429
441,192,2,381,373
441,184,2,877,581
441,190,2,826,569
441,127,1,1467,595
441,17,2,1279,606
441,22,2,1324,694
441,131,1,1514,512
441,8,1,1040,483
441,103,2,623,451
441,132,1,1098,336
441,180,2,860,284
441,121,1,1001,541
442,78,2,324,543
442,11,1,613,631
442,107,2,387,649
442,3,2,388,556
442,5,2,890,692
442,157,2,1387,535
442,101,1,720,429
442,187,1,1261,505
442,8,1,1043,484
442,192,2,379,372
442,190,2,826,567
442,22,2,1325,693
442,184,2,876,582
442,131,1,1514,513
442,103,2,623,453
442,132,1,1098,337
442,127,1,1480,590
442,17,2,1281,608
442,180,2,859,285
442,121,1,999,542
443,3,2,385,556
443,5,2,892,694
443,78,2,320,543
443,11,1,615,634
443,107,2,386,651
443,187,1,1260,505
443,101,1,721,430
443,8,1,1045,483
443,22,2,1326,691
443,157,2,1384,535
443,190,2,825,567
443,184,2,872,584
443,127,1,1473,594
443,17,2,1283,610
443,131,1,1517,515
443,103,2,623,455
443,132,1,1096,336
443,192,2,377,372
443,121,1,996,544
443,180,2,856,285
444,107,2,388,653
444,3,2,386,557
444,78,2,317,543
444,11,1,615,636
444,5,2,895,695
444,101,1,719,430
444,187,1,1261,505
444,8,1,1043,482
444,103,2,623,453
444,157,2,1382,534
444,190,2,825,568
444,121,1,994,545
444,132,1,1095,334
444,22,2,1329,690
444,184,2,872,583
444,131,1,1519,516
444,127,1,1493,595
444,180,2,854,285
444,17,2,1292,610
444,192,2,375,373
445,8,1,1043,482
445,107,2,392,653
445,78,2,313,544
445,3,2,386,558
445,101,1,718,430
445,187,1,1260,506
445,5,2,900,696
445,11,1,618,637
445,190,2,827,569
445,127,1,1493,597
445,121,1,991,547
445,157,2,1378,534
445,132,1,1093,334
445,17,2,1302,612
445,103,2,622,454
445,131,1,1517,514
445,22,2,1332,689
445,184,2,874,583
445,180,2,851,284
446,8,1,1043,482
446,101,1,717,430
446,121,1,987,546
446,107,2,393,653
446,3,2,386,559
446,132,1,1090,336
446,5,2,906,697
446,17,2,1304,610
446,131,1,1520,515
446,11,1,618,636
446,157,2,1376,535
446,78,2,313,544
446,127,1,1499,602
446,187,1,1262,507
446,190,2,827,570
446,184,2,872,585
446,103,2,619,455
446,180,2,847,284
446,22,2,1336,689
447,8,1,1046,481
447,107,2,391,653
447,5,2,905,698
447,101,1,718,431
447,3,2,382,558
447,132,1,1087,334
447,11,1,616,636
447,103,2,616,454
447,131,1,1519,514
447,121,1,983,546
447,17,2,1305,610
447,78,2,311,545
447,22,2,1344,690
447,157,2,1372,534
447,184,2,869,585
447,190,2,828,572
447,127,1,1504,603
447,187,1,1263,506
447,180,2,847,285
448,107,2,389,654
448,8,1,1044,483
448,5,2,906,697
448,3,2,380,558
448,22,2,1346,692
448,121,1,982,547
448,132,1,1087,337
448,101,1,719,432
448,11,1,615,636
448,103,2,615,454
448,127,1,1508,602
448,78,2,308,545
448,190,2,827,571
448,187,1,1265,507
448,17,2,1307,609
448,131,1,1521,517
448,184,2,867,585
448,157,2,1367,534
448,180,2,841,286
449,107,2,388,654
449,5,2,905,698
449,8,1,1044,486
449,132,1,1085,337
449,11,1,615,635
449,121,1,982,547
449,22,2,1351,691
449,103,2,614,454
449,190,2,829,571
449,101,1,718,432
449,187,1,1263,506
449,3,2,377,560
449,17,2,1312,609
449,127,1,1524,601
449,78,2,306,547
449,131,1,1516,517
449,184,2,863,586
449,157,2,1364,535
449,180,2,840,287
450,107,2,387,656
450,5,2,906,698
450,22,2,1355,691
450,11,1,615,636
450,121,1,985,546
450,101,1,716,430
450,8,1,1045,486
450,187,1,1263,505
450,132,1,1084,339
450,190,2,831,571
450,103,2,612,456
450,17,2,1315,612
450,180,2,837,288
450,184,2,860,586
450,3,2,373,561
450,78,2,303,547
450,131,1,1515,517
450,157,2,1361,536
450,127,1,1526,603
451,107,2,388,657
451,22,2,1355,691
451,11,1,614,636
451,5,2,909,701
451,101,1,714,430
451,121,1,985,546
451,187,1,1260,504
451,8,1,1048,487
451,190,2,830,571
451,103,2,611,458
451,180,2,834,288
451,132,1,1082,339
451,157,2,1358,536
451,78,2,301,548
451,184,2,859,586
451,127,1,1531,601
451,3,2,372,561
451,131,1,1513,515
451,17,2,1326,612
452,107,2,385,659
452,22,2,1354,692
452,11,1,611,637
452,4,2,355,378
452,101,1,711,431
452,5,2,913,703
452,187,1,1258,505
452,8,1,1049,485
452,121,1,991,547
452,180,2,829,288
452,190,2,829,572
452,127,1,1542,607
452,103,2,609,459
452,184,2,860,588
452,157,2,1355,536
452,78,2,299,549
452,131,1,1516,518
452,17,2,1335,612
452,132,1,1078,339
452,3,2,367,561
453,107,2,384,661
453,4,2,351,377
453,22,2,1357,691
453,11,1,609,638
453,187,1,1258,504
453,8,1,1048,484
453,101,1,710,431
453,121,1,991,546
453,5,2,919,704
453,127,1,1543,609
453,157,2,1352,536
453,190,2,828,573
453,17,2,1335,611
453,180,2,827,288
453,184,2,858,588
453,103,2,607,459
453,131,1,1518,519
453,78,2,297,548
453,132,1,1077,339
453,3,2,366,561
454,4,2,348,379
454,8,1,1046,482
454,11,1,608,638
454,107,2,386,662
454,17,2,1336,611
454,101,1,710,432
454,121,1,989,546
454,157,2,1351,537
454,187,1,1256,504
454,131,1,1520,519
454,127,1,1548,610
454,132,1,1073,337
454,190,2,827,574
454,78,2,293,549
454,103,2,605,459
454,184,2,856,589
454,180,2,823,288
454,22,2,1359,693
454,5,2,924,705
454,3,2,364,565
455,78,2,289,550
455,8,1,1045,482
455,121,1,985,548
455,4,2,346,380
455,11,1,608,643
455,107,2,388,663
455,157,2,1351,536
455,131,1,1519,516
455,190,2,826,574
455,132,1,1071,337
455,5,2,922,704
455,101,1,709,433
455,103,2,603,458
455,22,2,1361,694
455,17,2,1339,613
455,184,2,856,588
455,187,1,1259,504
455,127,1,1550,608
455,3,2,363,566
455,180,2,819,289
456,78,2,286,553
456,8,1,1047,482
456,121,1,985,549
456,11,1,610,644
456,107,2,389,662
456,127,1,1554,608
456,4,2,345,386
456,131,1,1518,516
456,157,2,1354,536
456,5,2,924,703
456,190,2,825,576
456,103,2,602,457
456,3,2,362,568
456,132,1,1067,339
456,22,2,1361,695
456,187,1,1259,504
456,184,2,859,588
456,101,1,709,432
456,17,2,1346,616
456,180,2,818,289
457,78,2,280,553
457,8,1,1046,483
457,11,1,611,643
457,121,1,983,549
457,107,2,388,662
457,3,2,357,568
457,4,2,342,383
457,5,2,926,704
457,157,2,1349,537
457,131,1,1516,517
457,187,1,1259,504
457,103,2,602,457
457,190,2,828,578
457,101,1,710,434
457,184,2,858,588
457,17,2,1354,619
457,132,1,1064,338
457,127,1,1573,611
457,22,2,1369,696
458,78,2,277,553
458,8,1,1045,483
458,121,1,982,550
458,107,2,386,663
458,5,2,932,705
458,11,1,609,643
458,127,1,1575,613
458,3,2,356,568
458,157,2,1348,536
458,132,1,1062,339
458,131,1,1515,516
458,22,2,1373,693
458,103,2,603,458
458,190,2,828,576
458,187,1,1260,504
458,101,1,710,434
458,4,2,341,384
458,184,2,858,587
458,17,2,1365,622
459,78,2,274,553
459,107,2,385,662
459,121,1,982,551
459,8,1,1046,486
459,5,2,940,707
459,22,2,1373,693
459,127,1,1577,615
459,157,2,1346,534
459,11,1,609,638
459,3,2,349,568
459,131,1,1514,517
459,103,2,601,459
459,132,1,1059,340
459,190,2,831,576
459,17,2,1369,620
459,187,1,1261,504
459,184,2,858,588
459,101,1,708,434
459,4,2,340,386
460,107,2,385,663
460,22,2,1376,692
460,8,1,1050,486
460,78,2,272,553
460,121,1,985,552
460,11,1,608,649
460,5,2,948,709
460,157,2,1345,533
460,132,1,1058,339
460,131,1,1517,518
460,3,2,345,570
460,101,1,706,433
460,190,2,831,576
460,127,1,1594,616
460,187,1,1259,503
460,103,2,600,460
460,184,2,859,589
460,17,2,1373,618
460,180,2,806,292
460,4,2,335,385
461,22,2,1379,693
461,5,2,951,708
461,127,1,1600,617
461,8,1,1053,486
461,121,1,987,553
461,11,1,606,649
461,78,2,271,553
461,107,2,387,665
461,3,2,342,572
461,157,2,1344,533
461,190,2,830,575
461,131,1,1519,519
461,132,1,1055,340
461,180,2,801,293
461,101,1,706,433
461,187,1,1258,502
461,184,2,861,589
461,17,2,1375,618
461,103,2,598,459
461,4,2,333,387
462,22,2,1382,695
462,127,1,1604,617
462,121,1,987,552
462,5,2,952,707
462,8,1,1052,485
462,11,1,604,650
462,107,2,385,667
462,132,1,1056,338
462,78,2,271,553
462,3,2,338,572
462,131,1,1522,519
462,157,2,1342,533
462,190,2,829,576
462,180,2,798,293
462,101,1,704,433
462,187,1,1257,502
462,184,2,862,589
462,17,2,1386,619
462,103,2,598,459
462,191,1,831,415
462,4,2,331,387
463,22,2,1384,696
463,127,1,1606,617
463,8,1,1050,485
463,121,1,988,550
463,131,1,1523,519
463,5,2,954,707
463,11,1,602,652
463,107,2,387,669
463,132,1,1055,338
463,78,2,272,554
463,190,2,827,577
463,3,2,337,573
463,187,1,1259,502
463,157,2,1341,533
463,180,2,796,292
463,101,1,702,434
463,184,2,862,590
463,17,2,1391,623
463,103,2,598,459
463,191,1,832,417
463,4,2,331,386
464,8,1,1050,484
464,121,1,988,550
464,22,2,1385,699
464,131,1,1523,518
464,11,1,600,655
464,132,1,1052,339
464,78,2,271,555
464,101,1,702,433
464,107,2,390,670
464,187,1,1258,503
464,5,2,958,709
464,157,2,1340,534
464,190,2,826,579
464,127,1,1622,619
464,180,2,794,292
464,3,2,335,573
464,184,2,861,591
464,17,2,1402,625
464,103,2,596,459
465,8,1,1051,483
465,121,1,988,551
465,101,1,703,434
465,132,1,1051,338
465,131,1,1522,517
465,107,2,394,671
465,22,2,1390,700
465,11,1,599,656
465,78,2,269,555
465,5,2,965,711
465,190,2,826,581
465,180,2,792,294
465,157,2,1342,534
465,187,1,1258,504
465,184,2,859,594
465,3,2,335,574
465,127,1,1634,623
465,17,2,1413,625
465,4,2,325,390
465,103,2,595,460
465,138,1,1885,838
466,121,1,990,551
466,8,1,1051,485
466,22,2,1395,698
466,107,2,393,671
466,131,1,1521,518
466,101,1,704,435
466,127,1,1641,625
466,5,2,971,713
466,132,1,1049,340
466,17,2,1417,623
466,11,1,598,657
466,190,2,829,581
466,187,1,1258,504
466,157,2,1345,535
466,78,2,267,556
466,180,2,788,296
466,184,2,858,594
466,3,2,335,574
466,4,2,324,392
466,103,2,593,460
467,22,2,1395,699
467,131,1,1522,518
467,127,1,1649,625
467,107,2,392,672
467,8,1,1051,487
467,121,1,993,552
467,132,1,1047,339
467,101,1,703,435
467,157,2,1345,533
467,17,2,1421,622
467,5,2,979,714
467,190,2,830,582
467,187,1,1263,504
467,180,2,787,296
467,78,2,263,557
467,184,2,858,594
467,11,1,596,656
467,3,2,334,573
467,4,2,324,392
467,103,2,593,460
468,22,2,1397,701
468,107,2,392,673
468,131,1,1521,518
468,127,1,1653,627
468,101,1,701,436
468,132,1,1044,340
468,8,1,1054,487
468,5,2,986,715
468,190,2,829,582
468,157,2,1343,531
468,187,1,1265,504
468,78,2,263,556
468,11,1,596,658
468,3,2,331,574
468,184,2,859,593
468,121,1,996,553
468,180,2,784,296
468,4,2,322,392
468,17,2,1435,627
468,103,2,590,461
469,22,2,1398,701
469,107,2,392,674
469,180,2,780,297
469,5,2,988,714
469,131,1,1524,518
469,190,2,828,582
469,8,1,1054,488
469,157,2,1342,529
469,127,1,1657,625
469,78,2,258,556
469,101,1,698,432
469,4,2,318,393
469,187,1,1262,502
469,121,1,1001,553
469,17,2,1442,629
469,3,2,330,574
469,184,2,860,591
469,132,1,1041,341
469,11,1,594,658
469,103,2,589,462
470,107,2,391,676
470,180,2,775,296
470,22,2,1402,703
470,5,2,991,711
470,131,1,1528,518
470,190,2,827,582
470,101,1,695,435
470,157,2,1342,528
470,121,1,1005,553
470,8,1,1054,487
470,4,2,315,392
470,17,2,1439,632
470,187,1,1261,501
470,127,1,1661,623
470,78,2,255,557
470,184,2,862,590
470,3,2,329,576
470,11,1,592,659
471,180,2,771,295
471,107,2,391,677
471,3,2,323,577
471,78,2,256,559
471,101,1,693,434
471,190,2,826,582
471,131,1,1528,518
471,121,1,1002,552
471,157,2,1340,528
471,4,2,312,393
471,127,1,1685,629
471,22,2,1404,705
471,8,1,1052,486
471,17,2,1452,631
471,187,1,1260,501
471,5,2,995,712
471,184,2,863,591
471,11,1,586,659
472,107,2,389,681
472,101,1,690,437
472,78,2,256,559
472,3,2,319,578
472,121,1,1001,551
472,11,1,583,662
472,17,2,1458,633
472,131,1,1527,517
472,8,1,1050,485
472,190,2,824,583
472,157,2,1340,528
472,22,2,1408,706
472,4,2,310,394
472,5,2,1001,713
472,127,1,1688,631
472,187,1,1257,501
472,184,2,864,591
472,180,2,767,295
473,78,2,254,561
473,11,1,581,663
473,131,1,1524,514
473,3,2,314,579
473,121,1,999,552
473,17,2,1461,631
473,5,2,1005,715
473,8,1,1048,484
473,190,2,823,585
473,107,2,389,682
473,4,2,306,396
473,157,2,1340,529
473,101,1,691,437
473,22,2,1410,706
473,180,2,764,297
473,187,1,1257,500
473,127,1,1693,631
473,184,2,865,595
474,11,1,577,665
474,121,1,1000,554
474,5,2,1013,715
474,131,1,1524,512
474,190,2,823,585
474,17,2,1465,628
474,8,1,1047,484
474,107,2,393,683
474,78,2,249,563
474,22,2,1411,705
474,180,2,761,297
474,4,2,303,396
474,157,2,1342,529
474,3,2,309,580
474,127,1,1706,630
474,101,1,691,437
474,187,1,1254,501
474,184,2,867,595
474,103,2,583,461
475,78,2,247,563
475,11,1,576,666
475,131,1,1524,513
475,127,1,1709,634
475,8,1,1046,483
475,103,2,581,460
475,121,1,1000,554
475,180,2,757,298
475,22,2,1412,704
475,190,2,823,585
475,5,2,1021,716
475,17,2,1473,631
475,157,2,1343,529
475,107,2,392,682
475,3,2,305,582
475,132,1,1021,340
475,4,2,302,397
475,184,2,866,597
475,101,1,692,438
475,187,1,1255,500
476,121,1,1005,556
476,103,2,580,461
476,11,1,576,667
476,17,2,1481,633
476,78,2,244,562
476,101,1,689,437
476,180,2,753,299
476,190,2,824,585
476,22,2,1410,705
476,127,1,1712,634
476,3,2,301,583
476,5,2,1022,716
476,131,1,1523,512
476,132,1,1017,340
476,107,2,390,682
476,157,2,1340,529
476,8,1,1044,485
476,184,2,864,596
476,187,1,1253,500
476,4,2,301,399
477,103,2,578,461
477,121,1,1006,556
477,5,2,1026,715
477,101,1,686,437
477,17,2,1490,636
477,190,2,826,584
477,22,2,1411,705
477,107,2,388,683
477,78,2,240,563
477,157,2,1340,528
477,11,1,572,668
477,132,1,1013,341
477,131,1,1524,513
477,180,2,749,300
477,8,1,1046,486
477,127,1,1719,636
477,184,2,864,596
477,3,2,298,583
477,187,1,1258,500
478,121,1,1010,558
478,103,2,574,463
478,101,1,682,435
478,17,2,1497,636
478,132,1,1008,340
478,107,2,386,683
478,157,2,1337,527
478,11,1,568,670
478,190,2,822,584
478,78,2,237,565
478,127,1,1740,638
478,22,2,1410,707
478,8,1,1046,486
478,5,2,1028,715
478,131,1,1523,511
478,184,2,863,593
478,187,1,1258,500
478,180,2,746,300
478,3,2,292,582
479,121,1,1012,557
479,17,2,1505,636
479,107,2,386,685
479,103,2,573,464
479,157,2,1335,526
479,101,1,680,436
479,190,2,822,586
479,11,1,563,671
479,22,2,1409,709
479,8,1,1046,485
479,5,2,1032,717
479,78,2,233,566
479,131,1,1523,509
479,127,1,1744,639
479,132,1,1004,341
479,184,2,863,593
479,187,1,1253,498
480,121,1,1009,555
480,17,2,1505,635
480,107,2,383,687
480,103,2,573,464
480,157,2,1334,524
480,11,1,559,672
480,101,1,676,436
480,187,1,1249,497
480,190,2,818,587
480,78,2,230,567
480,132,1,999,340
480,8,1,1043,484
480,5,2,1038,718
480,22,2,1418,710
480,4,2,284,402
480,127,1,1748,641
480,131,1,1520,508
480,184,2,862,593
480,3,2,287,585
481,121,1,1008,554
481,107,2,380,690
481,4,2,281,402
481,5,2,1042,720
481,187,1,1248,496
481,157,2,1333,524
481,103,2,574,464
481,127,1,1754,640
481,132,1,995,342
481,22,2,1421,709
481,101,1,673,438
481,78,2,230,570
481,8,1,1040,484
481,190,2,815,587
481,17,2,1511,635
481,3,2,283,586
481,184,2,863,594
481,131,1,1518,505
481,11,1,555,672
481,180,2,731,301
482,121,1,1007,553
482,187,1,1245,495
482,107,2,376,691
482,127,1,1757,639
482,4,2,276,402
482,22,2,1421,709
482,180,2,726,302
482,103,2,568,465
482,5,2,1051,721
482,3,2,278,587
482,17,2,1516,638
482,190,2,811,587
482,157,2,1332,524
482,101,1,670,440
482,184,2,865,597
482,132,1,988,340
482,131,1,1513,505
482,11,1,550,673
482,78,2,227,570
482,8,1,1038,484
483,121,1,1008,555
483,4,2,274,405
483,127,1,1760,637
483,11,1,546,677
483,157,2,1334,523
483,22,2,1418,711
483,107,2,378,691
483,187,1,1244,496
483,180,2,721,303
483,3,2,274,589
483,5,2,1055,721
483,17,2,1525,640
483,103,2,563,463
483,131,1,1511,503
483,132,1,984,342
483,8,1,1038,484
483,184,2,865,599
483,190,2,811,588
483,101,1,670,438
483,78,2,225,570
484,121,1,1005,555
484,5,2,1054,720
484,11,1,542,679
484,4,2,270,406
484,22,2,1416,714
484,17,2,1532,640
484,3,2,267,592
484,180,2,716,303
484,107,2,377,692
484,103,2,561,464
484,157,2,1335,522
484,131,1,1508,502
484,187,1,1241,497
484,132,1,979,340
484,184,2,863,600
484,127,1,1774,639
484,190,2,810,589
484,101,1,664,451
484,78,2,218,569
484,8,1,1031,483
485,3,2,265,592
485,11,1,540,679
485,22,2,1412,716
485,5,2,1056,714
485,103,2,561,464
485,121,1,1005,558
485,107,2,377,693
485,17,2,1537,640
485,131,1,1503,504
485,127,1,1779,642
485,4,2,268,407
485,180,2,712,306
485,132,1,972,342
485,187,1,1238,498
485,184,2,864,601
485,157,2,1328,521
485,78,2,217,571
485,101,1,664,449
485,190,2,812,595
485,8,1,1029,488
486,3,2,262,594
486,17,2,1536,638
486,121,1,1006,556
486,11,1,537,679
486,5,2,1058,714
486,157,2,1322,517
486,103,2,559,464
486,131,1,1501,503
486,22,2,1409,716
486,187,1,1237,498
486,184,2,859,599
486,107,2,373,694
486,127,1,1782,644
486,78,2,215,569
486,190,2,808,589
486,4,2,267,409
486,8,1,1026,488
486,180,2,708,305
486,101,1,664,452
487,184,2,860,598
487,157,2,1319,517
487,11,1,533,679
487,17,2,1535,635
487,78,2,212,570
487,190,2,806,587
487,187,1,1234,497
487,131,1,1494,501
487,107,2,372,694
487,121,1,1005,556
487,5,2,1060,715
487,3,2,259,594
